"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_13","24","controllers.singlePlayer.breadthFirstSearch.Agent","364500","5.9259259259259265","3","0","399"
"GameData_0_14","24","controllers.singlePlayer.breadthFirstSearch.Agent","364500","5.9259259259259265","-1","0","223"
"GameData_0_40","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","-1","0","443"
"GameData_0_41","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","447"
"GameData_0_0","1","controllers.singlePlayer.breadthFirstSearch.Agent","364500","0.24691358024691357","0","0","2000"
"GameData_0_1","1","controllers.singlePlayer.breadthFirstSearch.Agent","364500","0.24691358024691357","0","0","2000"
"GameData_0_44","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","-1","0","403"
"GameData_0_45","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","511"
"GameData_0_42","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","-1","0","311"
"GameData_0_43","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","599"
"GameData_0_48","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","-1","0","603"
"GameData_0_49","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","400"
"GameData_0_46","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","567"
"GameData_0_47","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","-1","0","403"
"GameData_0_30","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","416"
"GameData_0_39","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","407"
"GameData_0_33","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","404"
"GameData_0_34","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","423"
"GameData_0_31","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","415"
"GameData_0_32","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","447"
"GameData_0_37","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","403"
"GameData_0_38","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","403"
"GameData_0_35","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","400"
"GameData_0_36","27","controllers.singlePlayer.breadthFirstSearch.Agent","364500","6.666666666666667","1","0","443"
