"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_43","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","-3","0","618"
"GameData_0_48","21","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.64516129032258","-8","0","1154"
"GameData_0_49","21","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.64516129032258","0","0","482"
"GameData_0_46","21","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.64516129032258","0","0","502"
"GameData_0_47","21","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.64516129032258","-4","0","447"
"GameData_0_30","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","0","0","132"
"GameData_0_39","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","-3","0","562"
"GameData_0_33","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","-5","0","502"
"GameData_0_34","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","-5","0","617"
"GameData_0_31","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","-1","0","642"
"GameData_0_32","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","0","0","62"
"GameData_0_37","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","-3","0","452"
"GameData_0_38","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","0","0","142"
"GameData_0_35","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","-1","0","552"
"GameData_0_36","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","0","0","297"
