"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_47","20","controllers.singlePlayer.breadthFirstSearch.Agent","435357","17.094017094017094","-1","0","9"
"GameData_0_30","10","controllers.singlePlayer.breadthFirstSearch.Agent","435357","8.547008547008547","0","0","1000"
"GameData_0_39","10","controllers.singlePlayer.breadthFirstSearch.Agent","435357","8.547008547008547","0","0","1000"
"GameData_0_33","10","controllers.singlePlayer.breadthFirstSearch.Agent","435357","8.547008547008547","0","0","1000"
"GameData_0_34","10","controllers.singlePlayer.breadthFirstSearch.Agent","435357","8.547008547008547","0","0","1000"
"GameData_0_31","10","controllers.singlePlayer.breadthFirstSearch.Agent","435357","8.547008547008547","0","0","1000"
"GameData_0_32","10","controllers.singlePlayer.breadthFirstSearch.Agent","435357","8.547008547008547","0","0","1000"
"GameData_0_37","10","controllers.singlePlayer.breadthFirstSearch.Agent","435357","8.547008547008547","0","0","1000"
"GameData_0_38","10","controllers.singlePlayer.breadthFirstSearch.Agent","435357","8.547008547008547","0","0","1000"
"GameData_0_35","10","controllers.singlePlayer.breadthFirstSearch.Agent","435357","8.547008547008547","0","0","1000"
"GameData_0_36","10","controllers.singlePlayer.breadthFirstSearch.Agent","435357","8.547008547008547","0","0","1000"
