"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_12","3","controllers.singlePlayer.breadthFirstSearch.Agent","292500","2.564102564102564","0","0","2000"
"GameData_0_10","3","controllers.singlePlayer.breadthFirstSearch.Agent","292500","2.564102564102564","0","0","2000"
"GameData_0_15","3","controllers.singlePlayer.breadthFirstSearch.Agent","292500","2.564102564102564","0","0","2000"
"GameData_0_16","3","controllers.singlePlayer.breadthFirstSearch.Agent","292500","2.564102564102564","0","0","2000"
"GameData_0_13","3","controllers.singlePlayer.breadthFirstSearch.Agent","292500","2.564102564102564","0","0","2000"
"GameData_0_14","3","controllers.singlePlayer.breadthFirstSearch.Agent","292500","2.564102564102564","0","0","2000"
"GameData_0_40","14","controllers.singlePlayer.breadthFirstSearch.Agent","157500","22.22222222222222","3","0","3"
"GameData_0_41","14","controllers.singlePlayer.breadthFirstSearch.Agent","157500","22.22222222222222","3","0","3"
"GameData_0_0","1","controllers.singlePlayer.breadthFirstSearch.Agent","75000","3.3333333333333335","0","0","2000"
"GameData_0_1","1","controllers.singlePlayer.breadthFirstSearch.Agent","75000","3.3333333333333335","0","0","2000"
"GameData_0_44","14","controllers.singlePlayer.breadthFirstSearch.Agent","157500","22.22222222222222","3","0","3"
"GameData_0_45","14","controllers.singlePlayer.breadthFirstSearch.Agent","157500","22.22222222222222","3","0","3"
"GameData_0_42","14","controllers.singlePlayer.breadthFirstSearch.Agent","157500","22.22222222222222","3","0","3"
"GameData_0_43","14","controllers.singlePlayer.breadthFirstSearch.Agent","157500","22.22222222222222","3","0","3"
"GameData_0_48","14","controllers.singlePlayer.breadthFirstSearch.Agent","157500","22.22222222222222","3","0","3"
"GameData_0_49","14","controllers.singlePlayer.breadthFirstSearch.Agent","157500","22.22222222222222","3","0","3"
"GameData_0_46","14","controllers.singlePlayer.breadthFirstSearch.Agent","157500","22.22222222222222","3","0","3"
"GameData_0_47","14","controllers.singlePlayer.breadthFirstSearch.Agent","157500","22.22222222222222","3","0","3"
"GameData_0_30","10","controllers.singlePlayer.breadthFirstSearch.Agent","357500","6.993006993006993","0","0","2000"
"GameData_0_39","10","controllers.singlePlayer.breadthFirstSearch.Agent","357500","6.993006993006993","0","0","2000"
"GameData_0_33","10","controllers.singlePlayer.breadthFirstSearch.Agent","357500","6.993006993006993","0","0","2000"
"GameData_0_34","10","controllers.singlePlayer.breadthFirstSearch.Agent","357500","6.993006993006993","0","0","2000"
"GameData_0_31","10","controllers.singlePlayer.breadthFirstSearch.Agent","357500","6.993006993006993","0","0","2000"
"GameData_0_32","10","controllers.singlePlayer.breadthFirstSearch.Agent","357500","6.993006993006993","0","0","2000"
"GameData_0_37","10","controllers.singlePlayer.breadthFirstSearch.Agent","357500","6.993006993006993","0","0","2000"
"GameData_0_38","10","controllers.singlePlayer.breadthFirstSearch.Agent","357500","6.993006993006993","0","0","2000"
"GameData_0_35","10","controllers.singlePlayer.breadthFirstSearch.Agent","357500","6.993006993006993","0","0","2000"
"GameData_0_36","10","controllers.singlePlayer.breadthFirstSearch.Agent","357500","6.993006993006993","0","0","2000"
