"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__EndGameTick"
"GameData_16_8","25","controllers.singlePlayer.sampleOLMCTS.Agent","122500","51.02040816326531","0","2000"
"GameData_4_0","44","controllers.singlePlayer.sampleOLMCTS.Agent","360000","30.555555555555557","0","585"
"GameData_16_1","25","controllers.singlePlayer.sampleOLMCTS.Agent","122500","51.02040816326531","0","2000"
"GameData_4_1","54","controllers.singlePlayer.sampleOLMCTS.Agent","360000","37.5","100","344"
"GameData_16_2","25","controllers.singlePlayer.sampleOLMCTS.Agent","122500","51.02040816326531","0","2000"
"GameData_16_0","25","controllers.singlePlayer.sampleOLMCTS.Agent","122500","51.02040816326531","0","2000"
"GameData_4_4","67","controllers.singlePlayer.sampleOLMCTS.Agent","360000","46.52777777777778","100","163"
"GameData_16_5","25","controllers.singlePlayer.sampleOLMCTS.Agent","122500","51.02040816326531","0","2000"
"GameData_4_5","67","controllers.singlePlayer.sampleOLMCTS.Agent","360000","46.52777777777778","100","343"
"GameData_16_6","25","controllers.singlePlayer.sampleOLMCTS.Agent","122500","51.02040816326531","0","2000"
"GameData_4_2","62","controllers.singlePlayer.sampleOLMCTS.Agent","360000","43.05555555555556","0","885"
"GameData_16_3","25","controllers.singlePlayer.sampleOLMCTS.Agent","122500","51.02040816326531","0","2000"
"GameData_4_3","67","controllers.singlePlayer.sampleOLMCTS.Agent","360000","46.52777777777778","100","664"
"GameData_16_4","25","controllers.singlePlayer.sampleOLMCTS.Agent","122500","51.02040816326531","1","260"
"GameData_4_8","67","controllers.singlePlayer.sampleOLMCTS.Agent","360000","46.52777777777778","100","309"
"GameData_4_9","194","controllers.singlePlayer.sampleOLMCTS.Agent","360000","134.72222222222223","0","285"
"GameData_4_6","67","controllers.singlePlayer.sampleOLMCTS.Agent","360000","46.52777777777778","0","1185"
"GameData_4_7","67","controllers.singlePlayer.sampleOLMCTS.Agent","360000","46.52777777777778","100","220"
"GameData_15_8","159","controllers.singlePlayer.sampleOLMCTS.Agent","241472","51.62337662337663","13","946"
"GameData_15_9","184","controllers.singlePlayer.sampleOLMCTS.Agent","241472","59.74025974025974","0","489"
"GameData_3_1","153","controllers.singlePlayer.sampleOLMCTS.Agent","232500","41.12903225806452","-1","1608"
"GameData_15_2","113","controllers.singlePlayer.sampleOLMCTS.Agent","241472","36.688311688311686","6","1166"
"GameData_3_2","184","controllers.singlePlayer.sampleOLMCTS.Agent","232500","49.46236559139785","-4","962"
"GameData_15_3","113","controllers.singlePlayer.sampleOLMCTS.Agent","241472","36.688311688311686","6","642"
"GameData_15_0","61","controllers.singlePlayer.sampleOLMCTS.Agent","241472","19.805194805194805","9","1059"
"GameData_3_0","107","controllers.singlePlayer.sampleOLMCTS.Agent","232500","28.763440860215056","-14","970"
"GameData_15_1","101","controllers.singlePlayer.sampleOLMCTS.Agent","241472","32.7922077922078","16","1149"
"GameData_3_5","185","controllers.singlePlayer.sampleOLMCTS.Agent","232500","49.73118279569893","-2","1707"
"GameData_15_6","155","controllers.singlePlayer.sampleOLMCTS.Agent","241472","50.324675324675326","6","1759"
"GameData_3_6","185","controllers.singlePlayer.sampleOLMCTS.Agent","232500","49.73118279569893","-13","1070"
"GameData_15_7","156","controllers.singlePlayer.sampleOLMCTS.Agent","241472","50.649350649350644","8","458"
"GameData_3_3","184","controllers.singlePlayer.sampleOLMCTS.Agent","232500","49.46236559139785","-12","1056"
"GameData_15_4","125","controllers.singlePlayer.sampleOLMCTS.Agent","241472","40.58441558441558","6","646"
"GameData_3_4","185","controllers.singlePlayer.sampleOLMCTS.Agent","232500","49.73118279569893","-2","1926"
"GameData_15_5","126","controllers.singlePlayer.sampleOLMCTS.Agent","241472","40.909090909090914","13","601"
"GameData_3_9","287","controllers.singlePlayer.sampleOLMCTS.Agent","232500","77.15053763440861","-14","1135"
"GameData_3_7","185","controllers.singlePlayer.sampleOLMCTS.Agent","232500","49.73118279569893","1","2000"
